title,location,department,job_id,url,scraped_at
"SATCOM Sr. Product Manager - Tech, Amazon Leo for Government","Arlington, VA, USA",,3006408,https://www.amazon.jobs/en/jobs/3006408/satcom-sr-product-manager-tech-amazon-leo-for-government,2025-12-10 11:39:07
"Sr Product Manager – Technical, Amazon Leo for Government","Arlington, VA, USA",,3118682,https://www.amazon.jobs/en/jobs/3118682/sr-product-manager-technical-amazon-leo-for-government,2025-12-10 11:39:07
"Sr Product Manager – Technical, Amazon Leo for Government","Arlington, VA, USA",,3099327,https://www.amazon.jobs/en/jobs/3099327/sr-product-manager-technical-amazon-leo-for-government,2025-12-10 11:39:12
"Technical Program Manager, Gateways, ALG","Arlington, VA, USA",,3033704,https://www.amazon.jobs/en/jobs/3033704/technical-program-manager-gateways-alg,2025-12-10 11:39:12
"Sr. Delivery Consultant, National Security (NatSec) Professional Services (ProServe)","Arlington, VA, USA",,3134309,https://www.amazon.jobs/en/jobs/3134309/sr-delivery-consultant-national-security-natsec-professional-services-proserve,2025-12-10 11:39:12
Principal Technical Program Manager,"Seattle, WA, USA",,3099279,https://www.amazon.jobs/en/jobs/3099279/principal-technical-program-manager,2025-12-10 11:39:12
"Sr. Product Manager - Runtime Infra, AI/ML, Annapurna Labs","Cupertino, CA, USA",,2916516,https://www.amazon.jobs/en/jobs/2916516/sr-product-manager-runtime-infra-ai-ml-annapurna-labs,2025-12-10 11:39:12
"Sr. Product Manager - Kernels, AI/ML, Annapurna Labs","Cupertino, CA, USA",,2912705,https://www.amazon.jobs/en/jobs/2912705/sr-product-manager-kernels-ai-ml-annapurna-labs,2025-12-10 11:39:13
"Sr. Applied Scientist, FAR (Frontier AI & Robotics)","San Francisco, CA, USA",,3134009,https://www.amazon.jobs/en/jobs/3134009/sr-applied-scientist-far-frontier-ai-robotics,2025-12-10 11:39:13
"Sr. Applied Scientist, FAR (Frontier AI & Robotics)","San Francisco, CA, USA",,3134007,https://www.amazon.jobs/en/jobs/3134007/sr-applied-scientist-far-frontier-ai-robotics,2025-12-10 11:39:13
"Applied Scientist, FAR (Frontier AI & Robotics)","San Francisco, CA, USA",,3134008,https://www.amazon.jobs/en/jobs/3134008/applied-scientist-far-frontier-ai-robotics,2025-12-10 11:39:13
"Principal Technical Infrastructure Program Manager, Strategic Planning","Bellevue, WA, USA",,3103771,https://www.amazon.jobs/en/jobs/3103771/principal-technical-infrastructure-program-manager-strategic-planning,2025-12-10 11:39:18
"Sr. Firmware Engineer, OneMHS","Bellevue, WA, USA",,3123781,https://www.amazon.jobs/en/jobs/3123781/sr-firmware-engineer-onemhs,2025-12-10 11:39:18
"Software Development Manager, Amazon Neptune","Seattle, WA, USA",,3108809,https://www.amazon.jobs/en/jobs/3108809/software-development-manager-amazon-neptune,2025-12-10 11:39:18
"2026 Applied Science Internship - United States, Undergrad Student Science Recruiting, Frontier AI & Robotics","San Francisco, CA, USA",,3131316,https://www.amazon.jobs/en/jobs/3131316/2026-applied-science-internship-united-states-undergrad-student-science-recruiting-frontier-ai-robotics,2025-12-10 11:39:19
"2026 Applied Science Internship - United States, PhD Student Science Recruiting, Frontier AI & Robotics","San Francisco, CA, USA",,3131315,https://www.amazon.jobs/en/jobs/3131315/2026-applied-science-internship-united-states-phd-student-science-recruiting-frontier-ai-robotics,2025-12-10 11:39:19
"Senior Manager, Technical Product Management, Amazon Kids+ Content, Amazon Kids+","Seattle, WA, USA",,3000682,https://www.amazon.jobs/en/jobs/3000682/senior-manager-technical-product-management-amazon-kids-content-amazon-kids,2025-12-10 11:39:19
"Senior Engagement Manager, WWPS ProServe","Arlington, VA, USA",,2970613,https://www.amazon.jobs/en/jobs/2970613/senior-engagement-manager-wwps-proserve,2025-12-10 11:39:19
"Sr. Product Manager - Tech, Amazon Kids+, Echo Experience","Seattle, WA, USA",,3118057,https://www.amazon.jobs/en/jobs/3118057/sr-product-manager-tech-amazon-kids-echo-experience,2025-12-10 11:39:19
"Software Development Engineer, Last Mile Delivery","Bellevue, WA, USA",,3133115,https://www.amazon.jobs/en/jobs/3133115/software-development-engineer-last-mile-delivery,2025-12-10 11:39:19
"Applied Scientist, Special Projects","Seattle, WA, USA",,3133402,https://www.amazon.jobs/en/jobs/3133402/applied-scientist-special-projects,2025-12-10 11:39:19
"Delivery Consultant, National Security (NatSec) Professional Services (ProServe)","Annapolis Junction, MD, USA",,3115713,https://www.amazon.jobs/en/jobs/3115713/delivery-consultant-national-security-natsec-professional-services-proserve,2025-12-10 11:39:25
"Delivery Consultant-DevOps, WWPS ProServe","Jessup, MD, USA",,3044084,https://www.amazon.jobs/en/jobs/3044084/delivery-consultant-devops-wwps-proserve,2025-12-10 11:39:25
"Delivery Consultant-DevOps, WWPS ProServe","Jessup, MD, USA",,3044086,https://www.amazon.jobs/en/jobs/3044086/delivery-consultant-devops-wwps-proserve,2025-12-10 11:39:25
