title,location,department,job_id,url,scraped_at
Senior Software Engineer - Ad SDK,"United States, Washington, Redmond",,1970393556621801,https://apply.careers.microsoft.com/careers/job/1970393556621801,2025-12-10 12:36:09
Senior Data Scientist,"United States, Washington, Redmond",,1970393556640545,https://apply.careers.microsoft.com/careers/job/1970393556640545,2025-12-10 12:36:09
Senior Software Engineer,"United States, Washington, Redmond",,1970393556620674,https://apply.careers.microsoft.com/careers/job/1970393556620674,2025-12-10 12:36:09
Senior Applied Scientist,"United States, Washington, Redmond",,1970393556639601,https://apply.careers.microsoft.com/careers/job/1970393556639601,2025-12-10 12:36:09
Software Engineer II,"United States, Washington, Redmond",,1970393556620416,https://apply.careers.microsoft.com/careers/job/1970393556620416,2025-12-10 12:36:21
Senior Software Engineering,"United States, Washington, Redmond",,1970393556631364,https://apply.careers.microsoft.com/careers/job/1970393556631364,2025-12-10 12:36:21
Software Engineer II,"United States, Washington, Redmond",,1970393556631365,https://apply.careers.microsoft.com/careers/job/1970393556631365,2025-12-10 12:36:21
Principal Software Engineer,"United States, Washington, Redmond",,1970393556623422,https://apply.careers.microsoft.com/careers/job/1970393556623422,2025-12-10 12:36:21
Software Engineer II,"United States, Washington, Redmond",,1970393556639438,https://apply.careers.microsoft.com/careers/job/1970393556639438,2025-12-10 12:36:21
Principal Applied Scientist,"United States, Washington, Redmond",,1970393556636952,https://apply.careers.microsoft.com/careers/job/1970393556636952,2025-12-10 12:36:21
Principal PM Manager,"United States, Washington, Redmond",,1970393556640614,https://apply.careers.microsoft.com/careers/job/1970393556640614,2025-12-10 12:36:21
Senior Software Engineer - CTJ - Top Secret,"United States, Virginia, Reston + 1 more",,1970393556619828,https://apply.careers.microsoft.com/careers/job/1970393556619828,2025-12-10 12:36:22
Applied Scientist II,"United States, Washington, Redmond",,1970393556620100,https://apply.careers.microsoft.com/careers/job/1970393556620100,2025-12-10 12:36:22
Senior Software Engineer - AI Search,"United States, Washington, Redmond",,1970393556620216,https://apply.careers.microsoft.com/careers/job/1970393556620216,2025-12-10 12:36:22
Senior Software Engineer,"United States, Washington, Redmond",,1970393556626337,https://apply.careers.microsoft.com/careers/job/1970393556626337,2025-12-10 12:36:33
Senior Principal Research Engineer,"United States, Washington, Redmond",,1970393556629672,https://apply.careers.microsoft.com/careers/job/1970393556629672,2025-12-10 12:36:33
Principal Software Engineering Manager,"United States, Washington, Redmond",,1970393556638806,https://apply.careers.microsoft.com/careers/job/1970393556638806,2025-12-10 12:36:33
Senior Software Engineer,"United States, Washington, Redmond",,1970393556639517,https://apply.careers.microsoft.com/careers/job/1970393556639517,2025-12-10 12:36:33
Research Scientist II,"United States, Washington, Redmond",,1970393556639719,https://apply.careers.microsoft.com/careers/job/1970393556639719,2025-12-10 12:36:34
Site Reliability Engineer - CTJ - Poly,"United States, Washington, Redmond + 2 more",,1970393556632049,https://apply.careers.microsoft.com/careers/job/1970393556632049,2025-12-10 12:36:34
"Principal Data Scientist, Minecraft","United States, Washington, Redmond",,1970393556637059,https://apply.careers.microsoft.com/careers/job/1970393556637059,2025-12-10 12:36:34
Software Engineering II,"United States, Washington, Redmond",,1970393556630629,https://apply.careers.microsoft.com/careers/job/1970393556630629,2025-12-10 12:36:34
Senior Software Engineering - Full-Stack,"United States, Washington, Redmond",,1970393556620405,https://apply.careers.microsoft.com/careers/job/1970393556620405,2025-12-10 12:36:34
